article,title
1544398,Пюре овощное Gerber Только кабачки с 4 месяцев 80 г (6 штук в упаковке)
1544411,Пюре Nestle персиковое с 4 месяцев 90 г (8 штук в упаковке)
1544401,Пюре овощное Gerber Только Цветная капуста с 4 месяцев 80 г (6 штук в  упаковке)
1544403,Пюре овощное Gerber Только Тыква с 5 месяцев 80 г (6 штук в упаковке)
1544410,Пюре Nestle из чернослива с 4 месяцев 90 г (8 штук в упаковке)
1544405,Пюре Gerber Овощи с фрикадельками из говядины с 12 месяцев 190 г (12  штук в упаковке)
1544404,Пюре Gerber Говядина по-домашнему с морковью с 9 месяцев 190 г (12 штук  в упаковке)
1544409,Пюре Nestle из яблок и клубники с 6 месяцев 90 г (8 штук в упаковке)
1544412,Пюре Nestle яблочное с 4 месяцев 90 г (8 штук в упаковке)
1544400,Пюре мясное Gerber Кролик с 6 месяцев 80 г (6 штук в упаковке)
1196740,Лапша Sen Soy Фунчоза 180 г
1555885,Сливки Valio ультрапастеризованные 10% 255 г
1187139,Макароны Federici Вермишель 500 г
1554653,Вода питьевая Калинов Родник негазированная 6 л
1002668,Вода минеральная Пилигрим негазированная 0.25 л (8 штук в упаковке)
1544381,Смесь молочная Nestogen 2 с пребиотиками и лактобактериями с 6 месяцев  600 г
1544387,Смесь молочная Nestogen 1 с пребиотиками и лактобактериями с 0 месяцев  1050 г
1544392,Каша овсяная Nestle безмолочная с 5 месяцев 200 г
1544394,Каша гречневая Nestle молочная с курагой с 5 месяцев 220 г
1544395,Каша рисовая Nestle безмолочная гипоаллергенная с 4 месяцев 200 г
1544386,Смесь молочная Nestogen 3 с пребиотиками и лактобактериями с 12 месяцев  900 г
1424284,Напиток соевый Alpro со вкусом банана 1.8% 250 мл
1286378,"Бутилированная питьевая вода Горная Вершина 19 литров (бутыль включена в стоимость, возврат тары не требуется)"
1286379,"Бутилированная питьевая вода Легенда Гор Архыз 19 литров (бутыль включена в стоимость, возврат тары не требуется)"
1286375,"Бутилированная питьевая вода Главвода 19 литров (бутыль включена в стоимость, возврат тары не требуется)"
1286376,"Бутилированная питьевая вода Семерик 19 литров (бутыль включена в стоимость, возврат тары не требуется)"
1286377,"Бутилированная питьевая вода  Амелия 19 литров (бутыль включена в стоимость, возврат тары не требуется)"
1559974,Чай Riston Ceylon Premium черный 300 пакетиков
1544388,Смесь молочная Nestogen 2 с пребиотиками и лактобактериями с 6 месяцев  1050 г
1544390,Каша овсяная Nestle молочная с грушей и бананом с 6 месяцев 220 г
1544389,Каша молочная Nestle мультизлаковая с яблоком и бананом с 6 месяцев 220  г
1544391,Каша гречневая Nestle безмолочная гипоаллергенная с 4 месяцев 200 г
1544397,Каша мультизлаковая Nestle безмолочная 5 злаков с 6 месяцев 200 г
1433562,Печенье песочное Milka Sensations с какао и молочным шоколадом 156 г
1556548,Сардины Adriatic Queen в томатном соусе 105 г
1556547,Сардины Adriatic Queen в растительном масле с лимоном 105 г
